ID,node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1321,14049,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1325,14030,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1326,14032,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1335,13540,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1336,14079,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1337,14079,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1339,13538,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1341,14011,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1354,14078,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1355,14078,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1357,13906,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1357,13906,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1360,13520,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1360,13520,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1365,14060,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1374,10267,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1376,14104,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1380,17025,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1385,14076,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1395,10294,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1396,10294,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1407,14731,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1413,14106,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1418,14642,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1418,14642,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1419,14642,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1434,17048,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1441,10014,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1442,17033,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1444,14688,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1444,14688,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1444,14688,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1450,16410,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1458,16409,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1459,14856,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1460,14856,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1465,14679,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1465,14679,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1472,16892,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1478,17094,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1482,16363,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1485,10102,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1488,17092,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1493,17598,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1494,17598,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1497,14857,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1500,17743,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1503,17623,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1504,14748,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1506,17104,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1507,17104,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1512,17749,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
1517,17744,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1531,17725,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1533,17741,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1536,17593,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1544,17738,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1547,17756,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1549,17578,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1550,17580,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1556,17615,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1557,10008,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1557,10008,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1557,10008,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1561,17635,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1563,14858,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1564,14858,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1571,14751,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1572,18114,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1573,18114,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1574,17608,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1577,14662,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1578,17632,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1579,17722,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1580,17605,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1584,17673,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1588,17637,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1589,17637,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1597,17489,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1601,14930,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1607,14776,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1621,17709,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1623,17692,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1623,17692,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1624,18106,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1627,17516,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1628,14829,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1635,18076,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1638,17790,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1641,18126,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1644,14845,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1661,17797,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1663,18130,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1666,17777,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1667,17786,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1671,14231,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1678,9978,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1689,14122,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1689,14122,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1692,17649,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1692,17649,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1696,9941,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1696,9941,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1698,9942,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1702,17783,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1703,17778,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1715,17799,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1719,17868,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1720,14983,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1733,14957,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1735,15049,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1736,17459,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1746,10137,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1757,17883,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1759,17919,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1760,17850,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1760,17850,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1778,17920,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1783,17816,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1783,17816,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1785,17983,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1786,18050,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1790,10188,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1790,10188,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1791,17985,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1794,17926,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1794,17926,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1802,17508,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1805,17942,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1806,17943,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1806,17943,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1812,15155,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1813,17947,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1814,18004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1819,18230,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1829,10041,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1833,15164,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1833,15164,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1841,10150,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1845,9965,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1857,19662,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1859,10020,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1860,19694,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1863,19695,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1864,9990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1864,9990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1875,12980,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
1877,12999,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
1878,13058,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
1879,12638,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
1882,12184,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
1883,13013,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
1884,13013,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
1884,13013,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
1884,13013,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
1885,13013,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
1890,12977,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
1892,13803,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
1893,12956,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
1893,12956,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
1896,13850,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
1899,12963,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
1899,12963,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
1903,12978,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
1917,13865,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
1919,12960,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
1922,13809,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
1934,13014,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0
1935,13815,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
1935,13815,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
1941,13786,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
1943,13034,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0
1962,10240,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0
1963,10240,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0
1963,10240,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0
1971,13831,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1973,14392,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1974,14392,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1974,14392,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1979,14394,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1980,13839,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1983,10359,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1992,14113,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1998,14710,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
2000,14709,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
2012,14399,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0
2013,14695,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
2021,14353,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
2021,14353,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
2022,14404,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0
2023,14720,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
2030,14724,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
2031,14682,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
2033,14388,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
2034,14388,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
2043,14138,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
2044,14410,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2051,14407,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2056,14788,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2074,14513,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2093,14988,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2094,14987,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2099,14448,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2100,14448,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2104,15004,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2107,15006,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2113,14605,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2126,6507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2127,7450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2127,7450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2133,6501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2133,6501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2136,7461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2139,7415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2140,7415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2142,7415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2143,5876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2148,7454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2149,6988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2150,5891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2153,6979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2160,5951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2169,7058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2170,7094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2178,6713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2180,7782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2184,7808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2185,7057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2186,6706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2191,7040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2192,7080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2195,7038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2202,6859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2204,7139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2207,6919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2208,7069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2210,6877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2219,6834,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2224,6596,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
2232,7805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2233,6847,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2234,6832,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2234,6832,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2242,6848,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
2243,7824,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
2243,7824,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
2247,7201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
2254,7748,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
2265,6742,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
2269,6747,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
2270,7203,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
2272,6743,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
2276,6766,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
2277,7240,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
2282,7180,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
2286,7176,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
2289,7257,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
2292,7261,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1
2292,7261,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1
2297,6746,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
2300,7192,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1
2305,7937,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1
2305,7937,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1
2306,7316,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1
2310,7325,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1
2311,7264,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1
2314,7301,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1
2314,7301,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1
2323,6895,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
2323,6895,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
2324,7291,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1
2324,7291,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1
2325,7291,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1
2330,7334,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1
2331,6913,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
2337,181,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
2337,181,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
2340,7293,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1
2346,7268,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1
2347,7950,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1
2348,7927,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1
2353,7228,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
2357,408,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1
2358,7336,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1
2365,7269,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1
2367,7308,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1
2380,156,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1
2386,11117,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
2390,342,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1
2394,7314,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1
2407,11286,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1
2407,11286,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1
2413,10517,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
2426,10498,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2428,11301,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1
2429,11209,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1
2439,10508,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
2441,87,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1
2444,10203,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
2449,11154,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
2454,11093,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1
2458,10538,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
2461,10519,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
2465,10641,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
2466,11183,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
2469,11290,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1
2474,11296,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
2476,11157,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
2487,11310,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
2494,11271,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1
2494,11271,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1
2500,12297,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
2500,12297,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
2501,12301,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
2502,10408,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2512,12324,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
2514,11241,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
